observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs4343;46;PE;NORDESTE;30;51.03;2021;0 Km;48;46467.84;0.83;3444.0;1927.0;35;N;N;EF;746;3.0;A2;RUIM;A2;S;0;0.0
obs4123;45;SP;SULDESTE;30;28.0;2021;0 Km;37;29537.61;1.07;6560.0;3403.0;16;N;N;EF;691;2.0;A2;PESS;B2;S;0;0.0
obs5171;62;AP;NORTE;30;30.03;2021;0 Km;60;39589.34;1.14;5125.0;3977.0;0;N;N;EF;705;3.0;A4;BOM;B3;S;0;0.0
obs6908;27;BA;NORDESTE;30;10.83;2022;0 Km;60;38852.81;1.66;4083.6;943.0;26;N;N;EF;670;1.0;A2;BOM;C3;;-1;1.0
obs4418;55;SC;SUL;30;38.85;2015;>= 3 anos;48;21335.79;1.32;3280.0;1845.0;19;N;N;EF;684;;;;;N;6;0.0
obs7499;53;SC;SUL;30;30.43;2022;0 Km;60;36898.0;1.12;3280.0;3198.0;26;N;N;EF;687;3.0;A4;BOM;B3;S;-1;0.0
obs2077;45;RS;SUL;30;38.23;2022;0 Km;49;49757.18;0.93;9840.0;1845.0;14;N;N;EF;746;3.0;A4;BOM;B3;S;-1;0.0
obs8490;40;PR;SUL;30;28.49;2022;0 Km;49;34491.48;1.22;4100.0;1312.0;26;S;N;EF;737;3.0;A1;BOM;B3;S;-1;0.0
obs8498;55;PE;NORDESTE;30;74.72;2022;0 Km;36;20327.82;0.62;5740.0;2132.0;11;N;N;EF;705;3.0;A2;RUIM;A1;S;-1;0.0
obs1287;44;SP;SULDESTE;30;35.91;2021;0 Km;48;48861.87;1.43;6150.0;1353.0;24;N;N;EF;665;3.0;A2;RUIM;B2;N;0;0.0
obs9328;69;PE;NORDESTE;30;0.24;2022;0 Km;60;43180.21;1.3;4920.0;1271.0;21;N;N;EF;760;1.0;A2;BOM;C3;N;-1;0.0
obs1722;51;PR;SUL;30;30.94;2021;0 Km;49;52888.32;0.83;6560.0;1804.0;22;N;N;EF;715;2.0;A4;RUIM;B3;S;0;0.0
obs7129;53;AM;NORTE;30;55.02;2021;0 Km;48;16909.03;0.93;4920.0;6068.0;9;N;N;EF;678;1.0;A2;BOM;A2;S;0;0.0
obs9359;52;SP;SULDESTE;30;33.28;2018;>= 3 anos;60;22623.75;1.52;4100.0;1353.0;14;N;N;EF;665;;;;;N;3;0.0
obs9252;69;MT;CENTRO-OESTE;30;22.66;2022;0 Km;48;43411.2;1.64;3772.0;1230.0;34;N;N;EF;679;1.0;A1;RUIM;B2;;-1;0.0
obs796;40;DF;CENTRO-OESTE;30;28.08;2021;0 Km;49;28617.57;1.05;6560.0;1312.0;0;S;N;EF;695;2.0;A1;BOM;B3;S;0;0.0
obs8893;68;PI;NORDESTE;30;87.03;2022;0 Km;36;8835.51;0.89;18450.0;1517.0;1;S;N;EF;747;3.0;A2;BOM;A1;S;-1;0.0
obs3508;39;MA;NORDESTE;30;44.04;2017;>= 3 anos;48;19080.04;1.13;2460.0;820.0;22;N;N;EF;671;;;;;S;4;0.0
obs2852;70;SP;SULDESTE;30;40.89;2021;0 Km;24;52386.88;0.46;12300.0;6109.0;19;N;N;EF;760;3.0;A4;BOM;A1;S;0;0.0
obs5878;48;SP;SULDESTE;30;0.0;2022;0 Km;60;44512.67;1.5;6970.0;4223.0;16;N;N;EF;706;1.0;A2;BOM;C3;;-1;0.0
obs1166;38;MA;NORDESTE;30;54.29;2021;0 Km;48;21866.56;1.35;4100.0;1271.0;15;S;N;EF;658;1.0;A2;RUIM;A2;;0;0.0
obs7787;51;DF;CENTRO-OESTE;30;34.16;2017;>= 3 anos;60;46039.27;1.66;4510.0;1353.0;28;N;N;EF;651;;;;;;4;0.0
obs3229;40;SP;SULDESTE;30;25.43;2012;>= 3 anos;48;15893.44;1.93;3444.0;1886.0;0;S;N;EF;653;;;;;S;9;0.0
obs5147;73;PR;SUL;30;64.46;2022;0 Km;24;27572.49;0.0;4920.0;1886.0;24;N;N;EF;720;3.0;A1;RUIM;A1;N;-1;0.0
obs6057;53;PE;NORDESTE;30;61.31;2022;0 Km;24;30547.61;0.0;5576.0;1845.0;24;N;N;EF;715;3.0;A2;RUIM;A1;N;-1;0.0
obs1284;33;SP;SULDESTE;30;28.0;2021;0 Km;37;29949.95;1.13;4828.98;2624.0;22;N;N;EF;697;3.0;A2;PESS;B2;S;0;0.0
obs9770;54;PI;NORDESTE;30;42.58;2022;0 Km;60;40016.95;1.17;8200.0;7093.0;11;N;N;EF;747;3.0;A2;BOM;A3;N;-1;0.0
obs417;45;RJ;SULDESTE;30;40.11;2021;0 Km;37;30324.63;1.01;5084.0;5945.0;21;N;N;EF;715;3.0;A2;RUIM;A2;N;0;0.0
obs1254;43;PE;NORDESTE;30;23.97;2021;0 Km;49;31394.21;1.16;12300.0;6027.0;0;N;N;EF;754;3.0;A2;BOM;B3;S;0;0.0
obs2438;60;SC;SUL;30;26.71;2022;0 Km;60;30449.19;1.08;3444.0;3362.0;21;S;N;EF;711;3.0;A4;BOM;B3;S;-1;0.0
obs7131;66;PR;SUL;30;37.96;2022;0 Km;48;45725.86;1.05;5084.0;1763.0;24;N;N;EF;747;3.0;A4;PESS;B2;S;-1;0.0
obs5183;58;SP;SULDESTE;30;74.14;2021;0 Km;18;17288.67;0.0;4100.0;1927.0;24;N;N;EF;760;3.0;A4;BOM;A1;S;0;0.0
obs1740;45;ES;SULDESTE;30;24.28;2021;0 Km;49;58733.78;0.92;3526.0;1353.0;48;S;N;EF;715;3.0;A1;RUIM;B3;S;0;0.0
obs278;51;MT;CENTRO-OESTE;30;35.2;2021;0 Km;60;39806.9;1.12;2542.0;861.0;0;N;N;EF;759;3.0;A1;BOM;B3;;0;0.0
obs6531;35;DF;CENTRO-OESTE;30;1.32;2022;0 Km;48;62972.93;1.05;5934.61;4223.0;29;N;N;EF;697;3.0;A2;BOM;C2;N;-1;0.0
obs5835;73;BA;NORDESTE;30;24.15;2022;0 Km;60;32046.81;1.55;4654.32;1476.0;18;N;N;EF;679;3.0;A2;RUIM;B3;S;-1;0.0
obs909;66;PR;SUL;30;20.36;2021;0 Km;48;37378.94;1.05;8200.0;1845.0;12;N;N;EF;751;3.0;A2;BOM;B2;N;0;0.0
obs6418;41;RJ;SULDESTE;30;50.72;2022;0 Km;48;29691.03;1.29;4100.0;2009.0;21;N;N;EF;638;3.0;A2;RUIM;A2;S;-1;0.0
obs6975;54;PI;NORDESTE;30;32.12;2022;0 Km;36;31595.03;1.26;4486.84;4223.0;25;N;N;EF;687;3.0;A2;BOM;B1;S;-1;0.0
obs2364;46;AL;NORDESTE;30;70.46;2021;0 Km;36;26060.34;0.65;3690.0;1312.0;23;S;N;EF;746;3.0;A2;BOM;A1;S;0;0.0
obs2892;44;PR;SUL;30;26.5;2022;0 Km;60;33476.28;0.99;2665.0;1845.0;0;N;N;EF;723;3.0;A2;BOM;B3;S;-1;1.0
obs7927;64;RS;SUL;30;85.17;2022;0 Km;24;14665.54;1.04;9840.0;2009.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;-1;0.0
obs2809;55;SC;SUL;30;29.63;2021;0 Km;49;57414.23;0.93;5330.0;1107.0;31;N;N;EF;696;3.0;A1;BOM;B3;N;0;0.0
obs6596;58;SC;SUL;30;63.61;2021;0 Km;18;29803.45;0.0;16400.0;15908.0;10;N;N;EF;705;2.0;A4;BOM;A1;S;0;0.0
obs1746;41;SE;NORDESTE;30;25.12;2021;0 Km;48;33119.47;1.31;4250.88;1886.0;23;N;N;EF;669;3.0;A2;BOM;B2;N;0;0.0
obs9643;54;PR;SUL;30;61.67;2022;0 Km;48;29070.87;1.0;2870.0;4305.0;0;N;N;EF;759;1.0;A2;BOM;A2;;-1;0.0
obs7865;48;RN;NORDESTE;30;19.79;2021;2 anos;48;39583.53;1.49;6560.0;2665.0;18;N;N;EF;668;;;;;N;0;0.0
obs2436;64;RS;SUL;30;0.0;2021;0 Km;60;54921.44;1.09;6297.6;1025.0;20;N;N;EF;760;3.0;A4;BOM;C3;N;0;0.0
obs6129;59;RJ;SULDESTE;30;85.0;2022;0 Km;36;9424.77;0.0;5740.0;2009.0;0;N;N;EF;777;3.0;A2;BOM;A1;N;-1;0.0
obs6071;50;SP;SULDESTE;30;56.53;2022;0 Km;48;25651.18;1.18;3690.0;1394.0;19;N;N;EF;702;3.0;A4;RUIM;A2;S;-1;0.0
obs668;38;BA;NORDESTE;30;53.28;2021;0 Km;36;42248.47;0.78;12300.0;164.0;11;N;N;EF;678;3.0;A2;RUIM;A1;S;0;0.0
obs9008;32;BA;NORDESTE;30;0.0;2022;0 Km;60;57716.08;1.5;5330.0;1271.0;28;N;N;EF;693;3.0;A2;BOM;C3;S;-1;1.0
obs3527;31;SC;SUL;60;62.03;2018;>= 3 anos;48;13533.79;0.92;2870.0;1804.0;12;N;N;EF;664;;;;;S;3;0.0
obs8613;26;PR;SUL;30;31.06;2022;0 Km;48;28591.84;1.53;2870.0;902.0;30;N;N;EF;657;1.0;A2;BOM;B2;;-1;0.0
obs4557;73;PB;NORDESTE;30;61.0;2021;0 Km;37;35639.15;0.8;3280.0;1763.0;36;N;N;EF;760;3.0;A2;BOM;A2;N;0;0.0
obs2043;56;CE;NORDESTE;30;0.0;2021;0 Km;48;43737.68;1.3;4100.0;2706.0;31;N;N;EF;751;3.0;A2;RUIM;C2;S;0;0.0
obs85;35;SC;SUL;30;42.0;2013;>= 3 anos;48;16210.24;1.83;2829.0;533.0;18;N;S;EF;657;;;;;N;8;0.0
obs8782;63;PE;NORDESTE;30;41.38;2021;2 anos;36;36448.08;1.18;8200.0;11849.0;15;N;N;EF;707;;;;;S;0;0.0
obs6697;28;RJ;SULDESTE;30;34.53;2022;0 Km;60;36187.71;0.98;5740.0;2993.0;14;N;N;EF;737;3.0;A1;BOM;B3;S;-1;0.0
obs4040;24;MT;CENTRO-OESTE;30;39.82;2022;0 Km;49;45642.53;0.93;2583.0;1271.0;49;S;N;EF;661;1.0;A2;RUIM;B3;S;-1;0.0
obs4195;64;SC;SUL;30;26.82;2022;0 Km;60;39585.54;1.51;3649.0;1804.0;28;N;N;EF;683;1.0;A1;RUIM;B3;;-1;0.0
obs8130;35;SP;SULDESTE;30;73.77;2021;0 Km;24;22035.44;1.33;9840.0;3280.0;11;N;N;EF;678;3.0;A2;BOM;A1;S;0;0.0
obs3144;53;PR;SUL;30;62.5;2012;>= 3 anos;48;13722.28;1.91;2050.0;1271.0;22;N;N;EF;643;;;;;N;9;0.0
obs5752;65;MA;NORDESTE;30;78.36;2022;0 Km;12;13514.38;0.0;1230.0;1353.0;0;N;N;EF;777;1.0;A2;BOM;A1;;-1;0.0
obs4383;52;RS;SUL;30;28.14;2022;0 Km;49;33233.54;1.16;2870.0;820.0;0;N;N;EF;691;1.0;A1;BOM;B3;;-1;0.0
obs2506;46;DF;CENTRO-OESTE;30;0.0;2022;0 Km;60;39904.74;1.11;8200.0;1722.0;11;N;N;EF;755;3.0;A2;BOM;C3;S;-1;0.0
obs7743;59;SC;SUL;30;32.89;2022;0 Km;48;46563.64;1.07;12300.0;1312.0;10;N;N;EF;747;3.0;A1;BOM;B2;S;-1;0.0
obs6002;63;RJ;SULDESTE;30;63.0;2022;0 Km;24;33273.16;0.11;4100.0;2255.0;0;N;N;EF;777;2.0;A4;BOM;A1;N;-1;0.0
obs690;75;MA;NORDESTE;30;15.24;2021;0 Km;60;35528.13;1.55;3280.0;3198.0;27;N;N;EF;692;1.0;A2;BOM;C3;S;0;1.0
obs1668;36;SC;SUL;30;57.18;2021;0 Km;48;37646.96;1.0;3362.0;3280.0;30;N;N;EF;733;3.0;A2;BOM;A2;S;0;0.0
obs3068;70;SC;SUL;30;31.43;2018;>= 3 anos;48;30963.79;1.7;9840.0;2378.0;10;N;N;EF;671;;;;;;3;0.0
obs3227;58;SC;SUL;30;0.0;2019;2 anos;60;27228.79;1.6;3116.0;1271.0;23;N;N;EF;660;;;;;S;2;0.0
obs2334;38;SC;SUL;30;31.42;2021;0 Km;60;45133.55;1.5;5330.0;3280.0;21;N;N;EF;678;3.0;A2;BOM;B3;S;0;0.0
obs6965;50;MG;SULDESTE;30;54.58;2019;2 anos;48;30860.41;0.93;3690.0;1148.0;21;N;N;EF;683;;;;;;2;0.0
obs6382;45;SP;SULDESTE;30;60.0;2022;0 Km;12;24152.54;0.0;5740.0;3321.0;0;N;N;EF;772;3.0;A4;BOM;A1;S;-1;0.0
obs3510;25;SC;SUL;30;0.0;2019;2 anos;60;36525.62;1.65;4100.0;738.0;24;N;N;EF;670;;;;;S;2;1.0
obs1037;36;ES;SULDESTE;30;35.2;2021;0 Km;49;59887.48;1.02;4510.0;2009.0;37;N;N;EF;678;3.0;A2;RUIM;B3;N;0;0.0
obs3770;45;RO;NORTE;30;55.5;2021;0 Km;60;32952.95;0.78;2870.0;1435.0;25;N;N;EF;755;3.0;A2;BOM;A3;N;0;0.0
obs4480;46;SP;SULDESTE;30;11.21;2013;>= 3 anos;48;27957.49;2.07;2460.0;1312.0;0;N;N;EF;691;;;;;;8;0.0
obs3145;24;PE;NORDESTE;30;42.0;2015;>= 3 anos;48;11121.68;1.59;2378.0;779.0;14;N;N;EF;650;;;;;;6;0.0
obs6152;69;RJ;SULDESTE;30;53.28;2021;0 Km;24;17905.59;0.71;6560.0;1845.0;13;N;N;EF;707;3.0;A4;RUIM;A1;S;0;0.0
obs5932;28;MS;CENTRO-OESTE;30;28.01;2022;0 Km;49;38878.59;1.16;5494.0;820.0;21;N;N;EF;737;1.0;A2;BOM;B3;;-1;0.0
obs9028;36;PR;SUL;30;63.53;2022;0 Km;24;36676.04;1.04;20500.0;4387.0;8;N;N;EF;746;3.0;A2;BOM;A1;S;-1;0.0
obs217;41;SE;NORDESTE;30;0.0;2018;>= 3 anos;24;14177.55;1.23;8200.0;8610.0;8;N;N;EF;661;;;;;S;3;0.0
obs797;36;SP;SULDESTE;30;45.92;2013;>= 3 anos;24;17009.95;1.27;1640.0;1845.0;50;N;N;EF;653;;;;;;8;0.0
obs8083;41;SP;SULDESTE;30;69.55;2022;0 Km;24;24049.02;0.0;7339.0;3321.0;13;N;N;EF;746;3.0;A2;BOM;A1;S;-1;0.0
obs1765;61;SC;SUL;30;72.99;2021;0 Km;24;24317.15;0.11;4100.0;5904.0;26;N;N;EF;760;3.0;A4;BOM;A1;S;0;0.0
obs6081;36;RS;SUL;30;22.77;2021;0 Km;60;53725.34;1.13;3690.0;1353.0;33;S;N;EF;737;3.0;A2;BOM;B3;S;0;0.0
obs1730;26;AL;NORDESTE;30;40.3;2015;>= 3 anos;36;17510.51;1.44;6560.0;1722.0;9;N;N;EF;664;;;;;S;6;0.0
obs7513;53;SP;SULDESTE;30;50.0;2014;>= 3 anos;48;15145.61;1.17;3690.0;1845.0;11;N;N;EF;685;;;;;S;7;0.0
obs2530;51;SP;SULDESTE;30;51.85;2021;0 Km;48;22368.27;0.88;8200.0;2050.0;7;N;N;EF;715;1.0;A2;BOM;A2;S;0;0.0
obs5392;70;RS;SUL;30;45.8;2022;0 Km;60;30078.35;1.25;6560.0;2952.0;10;N;N;EF;747;3.0;A4;BOM;A3;S;-1;0.0
obs5283;31;SP;SULDESTE;30;58.92;2018;>= 3 anos;48;27072.71;1.13;14760.0;1271.0;5;N;N;EF;694;;;;;N;3;0.0
obs1781;45;MT;CENTRO-OESTE;30;29.22;2021;0 Km;36;45687.97;0.89;24600.0;3362.0;6;N;N;EF;746;3.0;A4;BOM;B1;S;0;0.0
obs5723;28;RO;NORTE;30;22.29;2022;0 Km;37;36193.87;1.13;3690.0;697.0;36;N;N;EF;669;3.0;A2;BOM;B2;N;-1;0.0
obs8575;77;PR;SUL;30;23.64;2020;2 anos;48;36061.01;1.77;3690.0;820.0;30;N;N;EF;671;;;;;S;1;0.0
obs2164;34;SP;SULDESTE;30;64.42;2021;0 Km;37;28784.17;1.2;3444.0;1066.0;29;N;N;EF;746;2.0;A1;BOM;A2;S;0;0.0
obs859;55;PE;NORDESTE;30;11.03;2021;0 Km;60;36681.71;1.39;4100.0;2542.0;23;S;N;EF;668;3.0;A1;RUIM;C3;S;0;0.0
obs8065;37;PI;NORDESTE;30;46.42;2022;0 Km;60;23917.53;1.08;5143.42;779.0;11;N;N;EF;697;3.0;A1;BOM;A3;S;-1;0.0
obs7038;46;ES;SULDESTE;30;19.39;2022;0 Km;60;45122.32;0.99;4920.0;6027.0;0;N;N;EF;772;3.0;A4;BOM;C3;S;-1;0.0
obs4183;48;AP;NORTE;30;22.84;2022;0 Km;60;58244.42;1.12;5002.0;902.0;28;S;N;EF;702;3.0;A1;BOM;B3;;-1;0.0
obs6400;58;PA;NORTE;30;22.63;2022;0 Km;48;34022.8;1.16;3690.0;1804.0;26;N;N;EF;692;3.0;A2;RUIM;B2;N;-1;0.0
obs4957;48;GO;CENTRO-OESTE;30;52.64;2022;0 Km;48;41900.83;0.88;18860.0;15990.0;5;N;N;EF;742;3.0;A4;BOM;A2;N;-1;0.0
obs1091;42;SP;SULDESTE;30;63.0;2021;0 Km;24;31644.45;0.0;10660.0;7544.0;13;N;N;EF;746;3.0;A4;BOM;A1;N;0;0.0
obs1542;63;BA;NORDESTE;30;11.81;2021;0 Km;60;36867.58;1.59;4920.0;6109.0;20;N;N;EF;683;1.0;A2;BOM;C3;;0;1.0
obs6341;67;PR;SUL;30;47.1;2022;0 Km;49;28370.77;1.1;2296.0;2460.0;37;N;N;EF;751;3.0;A4;BOM;A3;S;-1;0.0
obs523;55;PE;NORDESTE;30;40.53;2021;0 Km;49;24364.51;1.05;2378.0;820.0;30;N;N;EF;673;1.0;A1;BOM;A3;;0;0.0
obs1889;73;PE;NORDESTE;30;75.39;2021;0 Km;36;22920.74;0.72;16400.0;2624.0;4;N;N;EF;747;3.0;A2;BOM;A1;S;0;0.0
obs2980;30;RS;SUL;30;34.62;2012;>= 3 anos;48;15156.14;1.81;1804.0;1189.0;27;N;N;EF;663;;;;;N;9;0.0
obs7384;32;PR;SUL;30;28.28;2022;0 Km;49;39360.47;1.1;2542.0;984.0;47;N;N;EF;669;2.0;A1;RUIM;B3;S;-1;0.0
obs4678;40;PB;NORDESTE;30;0.0;2022;0 Km;60;41684.87;1.25;3936.0;492.0;26;N;N;EF;746;1.0;A2;BOM;C3;S;-1;0.0
obs7919;39;GO;CENTRO-OESTE;30;69.05;2022;0 Km;24;27147.08;0.0;4100.0;4223.0;28;N;N;EF;746;3.0;A2;BOM;A1;S;-1;0.0
obs7481;61;PI;NORDESTE;30;27.5;2022;0 Km;37;33689.12;1.13;4920.0;2542.0;0;N;N;EF;711;3.0;A1;RUIM;B2;S;-1;0.0
obs8166;49;DF;CENTRO-OESTE;30;34.18;2022;0 Km;60;50132.83;1.08;7298.0;2542.0;15;N;N;EF;715;3.0;A2;BOM;B3;S;-1;0.0
obs5950;64;AM;NORTE;30;43.6;2022;0 Km;24;33186.54;1.0;4100.0;2993.0;38;N;N;EF;673;3.0;A2;RUIM;A1;S;-1;0.0
obs4002;42;MT;CENTRO-OESTE;30;60.33;2022;0 Km;24;25806.53;0.55;5740.0;1394.0;0;N;N;EF;663;2.0;A4;RUIM;A1;S;-1;1.0
