observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs9845;49;SP;SULDESTE;30;10.42;2018;>= 3 anos;60;37572.05;1.74;3280.0;1845.0;32;N;N;EF;683;;;;;N;7;0.0
obs8693;56;SP;SULDESTE;30;47.3;2018;>= 3 anos;48;33422.05;1.08;3280.0;3280.0;27;N;N;EF;679;;;;;S;7;0.0
obs3182;54;RN;NORDESTE;30;41.31;2021;0 Km;49;53148.22;1.19;10660.0;1886.0;0;N;N;EF;742;2.0;A2;RUIM;A3;S;4;0.0
obs7904;37;BA;NORDESTE;30;27.32;2019;2 anos;60;29534.26;1.25;5684.62;3239.0;12;N;N;EF;647;;;;;S;6;0.0
obs2838;64;PE;NORDESTE;30;49.9;2022;0 Km;60;33592.66;1.05;8200.0;1230.0;0;N;N;EF;724;3.0;A1;RUIM;A3;;3;0.0
obs7148;39;MG;SULDESTE;30;64.88;2021;0 Km;36;22716.45;0.6;4100.0;1353.0;18;N;N;EF;737;3.0;A1;BOM;A1;S;4;0.0
obs2804;42;MS;CENTRO-OESTE;30;16.95;2019;2 anos;60;41798.22;1.47;2728.19;2583.0;38;N;N;EF;671;;;;;N;6;0.0
obs132;37;SC;SUL;30;74.0;2015;>= 3 anos;48;8061.17;1.04;3034.0;3362.0;7;S;N;EF;636;;;;;S;10;0.0
obs848;66;SP;SULDESTE;30;64.26;2015;>= 3 anos;24;11971.85;0.88;1951.6;2050.0;29;N;N;EF;701;;;;;N;10;0.0
obs8867;66;PR;SUL;30;7.41;2022;0 Km;60;43488.68;1.39;3362.0;1353.0;33;N;N;EF;707;3.0;A4;BOM;C3;S;3;0.0
obs9804;53;DF;CENTRO-OESTE;30;54.87;2021;0 Km;36;28337.03;0.87;4100.0;4305.0;23;N;N;EF;678;3.0;A1;RUIM;A1;N;4;0.0
obs3110;61;PR;SUL;30;51.09;2021;0 Km;60;44866.37;0.98;9348.0;11767.0;11;N;N;EF;711;3.0;A4;RUIM;A3;S;4;0.0
obs9347;58;PB;NORDESTE;30;35.75;2022;0 Km;60;45525.57;1.08;3280.0;1271.0;0;N;N;EF;709;1.0;A2;BOM;B3;;3;0.0
obs5010;56;RJ;SULDESTE;30;61.54;2021;0 Km;36;16888.01;0.83;9020.0;8323.0;6;N;N;EF;707;3.0;A4;BOM;A1;S;4;0.0
obs5442;63;SP;SULDESTE;30;15.05;2021;0 Km;49;32137.17;1.16;3116.0;1886.0;31;S;N;EF;683;3.0;A4;RUIM;C3;N;4;0.0
obs7254;37;SC;SUL;60;42.53;2018;>= 3 anos;48;19924.79;1.74;2460.0;1804.0;26;N;N;EF;636;;;;;S;7;0.0
obs8962;56;SP;SULDESTE;30;67.05;2022;0 Km;36;14979.45;0.57;4920.0;4346.0;9;N;N;EF;760;3.0;A4;BOM;A1;N;3;0.0
obs2865;46;PE;NORDESTE;30;0.0;2022;0 Km;48;42507.08;1.31;4346.0;1804.0;28;N;N;EF;746;1.0;A4;BOM;C2;;3;0.0
obs2701;59;MG;SULDESTE;30;74.63;2021;0 Km;24;26221.54;0.0;6560.0;15908.0;17;N;N;EF;760;3.0;A2;BOM;A1;N;4;0.0
obs8409;43;SC;SUL;30;47.87;2022;0 Km;36;38150.88;1.04;6560.0;1886.0;20;N;N;EF;693;3.0;A4;BOM;A1;S;3;0.0
obs5181;58;SP;SULDESTE;30;28.07;2021;0 Km;37;49746.65;1.19;8200.0;2583.0;23;N;N;EF;679;3.0;A4;PESS;B2;N;4;0.0
obs4062;47;MA;NORDESTE;30;75.36;2022;0 Km;36;17185.98;1.13;14760.0;1804.0;4;N;N;EF;663;2.0;A1;RUIM;A1;S;3;0.0
obs1127;47;PR;SUL;30;23.61;2021;0 Km;48;30572.11;1.41;2050.0;1312.0;44;N;N;EF;687;3.0;A2;BOM;B2;S;4;0.0
obs820;50;PE;NORDESTE;30;75.0;2021;0 Km;12;37596.37;0.88;12300.0;861.0;27;N;N;EF;715;3.0;A2;RUIM;A1;S;4;0.0
obs3904;29;RJ;SULDESTE;30;41.1;2018;>= 3 anos;48;36600.51;1.38;4100.0;943.0;26;N;N;EF;681;;;;;N;7;0.0
obs1769;66;PR;SUL;30;18.07;2021;0 Km;48;33320.24;1.33;6560.0;3321.0;15;N;N;EF;751;1.0;A4;BOM;C2;S;4;0.0
obs9324;66;RS;SUL;30;80.21;2022;0 Km;36;18251.87;1.14;8200.0;5945.0;7;N;N;EF;760;3.0;A4;BOM;A1;S;3;0.0
obs5911;86;PA;NORTE;30;36.8;2022;0 Km;48;38158.69;1.05;8200.0;1845.0;12;N;N;EF;692;3.0;A1;RUIM;B2;;3;1.0
obs9274;45;BA;NORDESTE;30;70.44;2022;0 Km;24;27071.65;0.0;11480.0;8323.0;9;N;N;EF;715;3.0;A2;BOM;A1;S;3;0.0
obs2299;43;SP;SULDESTE;30;35.79;2021;0 Km;60;26102.44;1.06;5904.0;2583.0;10;N;N;EF;737;3.0;A2;BOM;B3;N;4;0.0
obs8649;72;SP;SULDESTE;30;9.29;2022;0 Km;60;41307.05;1.39;4100.0;1394.0;24;N;N;EF;707;1.0;A4;BOM;C3;;3;0.0
obs8290;53;SP;SULDESTE;30;0.0;2022;0 Km;60;42436.01;1.25;2870.0;3198.0;36;N;N;EF;755;1.0;A2;BOM;C3;N;3;0.0
obs6069;37;MA;NORDESTE;30;38.61;2022;0 Km;60;27133.53;1.43;3370.36;1845.0;0;N;N;EF;659;3.0;A1;RUIM;B3;S;3;0.0
obs8594;40;MA;NORDESTE;30;58.9;2021;0 Km;37;36555.69;0.93;3362.0;1886.0;39;N;N;EF;737;3.0;A2;BOM;A2;S;4;0.0
obs6768;66;MG;SULDESTE;30;59.34;2021;0 Km;24;33832.64;0.11;590400.0;1845.0;0;N;N;EF;720;3.0;A4;BOM;A1;S;4;0.0
obs1974;43;RN;NORDESTE;30;40.46;2021;0 Km;48;26635.53;1.31;2460.0;3321.0;31;N;N;EF;654;3.0;A2;RUIM;A2;S;4;0.0
obs5666;39;RS;SUL;30;43.25;2022;0 Km;48;38922.62;1.03;5576.0;1312.0;19;N;N;EF;678;3.0;A4;BOM;A2;N;3;0.0
obs5455;37;SP;SULDESTE;30;45.9;2022;0 Km;49;23902.11;1.1;2952.0;1845.0;24;N;N;EF;682;3.0;A2;BOM;A3;S;3;0.0
obs7645;28;AP;NORTE;30;29.02;2021;0 Km;37;63120.44;0.87;7234.33;1353.0;31;N;N;EF;669;2.0;A2;PESS;B2;S;4;0.0
obs4088;55;BA;NORDESTE;30;10.02;2022;0 Km;36;38021.28;1.26;4920.0;5945.0;28;N;N;EF;747;3.0;A2;PESS;C1;S;3;0.0
obs4326;41;PA;NORTE;30;15.98;2022;0 Km;60;35752.52;1.23;2952.0;2542.0;29;N;N;EF;693;2.0;A2;BOM;C3;S;3;0.0
obs6097;63;PR;SUL;30;33.15;2022;0 Km;36;34428.31;1.01;6970.0;2173.0;0;N;S;EF;768;3.0;A4;BOM;B1;N;3;0.0
obs5235;31;PE;NORDESTE;30;47.37;2022;0 Km;37;24090.21;1.0;3149.42;1845.0;26;N;N;EF;706;3.0;A1;RUIM;A2;S;3;0.0
obs499;64;DF;CENTRO-OESTE;30;23.6;2021;0 Km;36;35836.39;1.0;16535.98;0.0;7;N;N;EF;630;1.0;A2;BOM;B1;;4;0.0
obs411;57;SP;SULDESTE;30;0.0;2021;0 Km;60;41030.15;1.37;6560.0;2993.0;16;N;N;EF;720;3.0;A4;BOM;C3;S;4;0.0
obs9138;32;MG;SULDESTE;30;22.47;2022;0 Km;49;61801.98;1.01;4510.0;1558.0;40;N;N;EF;669;2.0;A1;RUIM;B3;S;3;0.0
obs8949;74;SC;SUL;30;47.74;2022;0 Km;48;23827.45;1.17;4920.0;4387.0;13;N;N;EF;679;3.0;A4;BOM;A2;S;3;0.0
obs9305;63;RJ;SULDESTE;30;32.41;2021;0 Km;49;50866.55;1.07;4951.16;6068.0;0;N;N;EF;768;3.0;A4;BOM;B3;S;4;0.0
obs2430;64;SP;SULDESTE;30;71.18;2021;0 Km;37;42785.44;1.39;41000.0;3526.0;4;N;N;EF;747;3.0;A4;BOM;A2;N;4;0.0
obs3455;38;SP;SULDESTE;30;84.32;2021;0 Km;18;13736.27;0.0;8200.0;6068.0;9;N;N;EF;746;3.0;A2;BOM;A1;S;4;0.0
obs5494;55;MS;CENTRO-OESTE;30;25.26;2022;0 Km;49;61608.43;0.93;4100.0;3321.0;43;N;N;EF;683;3.0;A2;RUIM;B3;S;3;0.0
obs1935;41;SP;SULDESTE;30;72.64;2016;>= 3 anos;48;14565.44;1.14;5740.0;6068.0;6;N;N;EF;677;;;;;S;9;0.0
obs7610;57;SP;SULDESTE;30;8.7;2016;>= 3 anos;48;30077.31;1.82;3444.0;1230.0;27;N;N;EF;677;;;;;S;9;0.0
obs1321;37;SP;SULDESTE;30;45.57;2013;>= 3 anos;48;19793.61;1.41;2050.0;1312.0;27;S;N;EF;648;;;;;;12;0.0
obs5583;40;SC;SUL;30;45.74;2012;>= 3 anos;48;12703.79;1.71;1804.0;820.0;21;N;N;EF;658;;;;;N;13;0.0
obs7016;65;PE;NORDESTE;30;44.96;2018;>= 3 anos;60;16768.78;1.17;5494.0;1968.0;7;N;N;EF;671;;;;;S;7;0.0
obs1116;33;SC;SUL;30;11.32;2021;0 Km;60;39853.1;1.39;8200.0;1353.0;12;N;N;EF;693;2.0;A2;BOM;C3;S;4;1.0
obs5447;56;PR;SUL;30;18.18;2017;>= 3 anos;48;27346.01;1.63;3280.0;943.0;26;S;N;EF;660;;;;;S;8;0.0
obs1369;42;AL;NORDESTE;30;90.02;2021;0 Km;37;9460.34;1.05;3280.0;1968.0;10;N;N;EF;697;3.0;A2;BOM;A2;S;4;0.0
obs1580;65;SP;SULDESTE;30;54.89;2021;0 Km;48;21252.13;1.26;4756.0;1722.0;12;N;N;EF;747;3.0;A4;BOM;A2;S;4;0.0
obs2246;41;RS;SUL;30;38.22;2022;0 Km;37;26952.1;1.27;4510.0;4387.0;22;N;N;EF;737;2.0;A4;BOM;B2;N;3;0.0
obs8798;35;SC;SUL;30;62.29;2020;2 anos;60;29220.79;1.21;3280.0;1804.0;0;N;N;EF;710;;;;;N;5;0.0
obs235;42;SP;SULDESTE;30;51.2;2021;2 anos;36;18769.55;0.92;8200.0;3198.0;7;N;N;EF;670;;;;;S;4;0.0
obs7528;65;RS;SUL;30;18.64;2022;0 Km;60;37032.38;1.02;4920.0;1886.0;17;N;N;EF;747;3.0;A4;BOM;C3;S;3;0.0
obs346;46;SP;SULDESTE;30;51.11;2021;0 Km;36;41187.02;0.84;4510.0;1845.0;0;N;N;EF;732;1.0;A4;BOM;A1;;4;0.0
obs5854;50;GO;CENTRO-OESTE;30;41.15;2021;0 Km;60;37629.98;0.97;3690.0;2911.0;23;N;N;EF;678;3.0;A2;PESS;A3;S;4;0.0
obs3678;66;RS;SUL;30;81.16;2021;0 Km;36;16235.97;1.05;6560.0;2050.0;8;N;N;EF;747;3.0;A2;BOM;A1;N;4;0.0
obs5637;54;RJ;SULDESTE;30;30.14;2022;0 Km;37;28862.42;1.0;32800.0;11808.0;0;N;N;EF;760;2.0;A2;BOM;B2;S;3;0.0
obs2576;59;AP;NORTE;30;72.78;2021;0 Km;60;22015.75;0.86;2082.8;451.0;23;N;N;EF;668;1.0;A2;RUIM;A3;;4;0.0
obs107;45;SP;SULDESTE;30;20.65;2017;>= 3 anos;48;38567.54;1.44;4920.0;1968.0;22;N;N;EF;669;;;;;S;8;0.0
obs559;31;PE;NORDESTE;30;1.39;2019;2 anos;60;38242.11;1.91;3772.0;1025.0;29;N;N;EF;668;;;;;N;6;0.0
obs872;29;SC;SUL;30;71.43;2016;>= 3 anos;36;9392.93;1.25;3280.0;943.0;10;N;N;EF;664;;;;;;9;0.0
obs6355;42;SC;SUL;30;57.18;2013;>= 3 anos;24;13699.79;1.06;2296.0;1517.0;29;N;N;EF;700;;;;;N;12;0.0
obs7694;34;DF;CENTRO-OESTE;30;14.92;2022;0 Km;60;37598.17;1.04;3280.0;1271.0;25;N;N;EF;746;3.0;A2;BOM;C3;S;3;0.0
obs7616;40;MG;SULDESTE;30;48.47;2022;0 Km;24;42324.37;1.18;7380.0;2501.0;27;N;N;EF;737;2.0;A2;BOM;A1;S;3;0.0
obs8781;33;DF;CENTRO-OESTE;30;51.8;2022;0 Km;49;40133.82;1.1;5740.0;2501.0;20;N;N;EF;746;3.0;A4;BOM;A3;S;3;0.0
obs7811;34;SP;SULDESTE;30;38.5;2022;0 Km;36;26641.11;0.78;4346.0;3198.0;19;N;N;EF;746;3.0;A2;BOM;B1;S;3;0.0
obs4298;46;DF;CENTRO-OESTE;30;63.0;2022;0 Km;24;27246.51;0.0;6560.0;1845.0;17;N;N;EF;715;1.0;A1;PESS;A1;;3;0.0
obs3117;44;SC;SUL;30;57.55;2022;0 Km;12;19202.69;0.72;8200.0;2583.0;0;N;N;EF;678;1.0;A1;BOM;A1;;3;0.0
obs5797;41;ES;SULDESTE;30;49.85;2022;0 Km;60;17665.6;0.88;2296.0;861.0;0;S;N;EF;684;3.0;A1;RUIM;A3;S;3;0.0
obs2378;57;MG;SULDESTE;30;69.1;2021;0 Km;24;24210.45;0.0;5740.0;6109.0;18;N;N;EF;760;3.0;A4;BOM;A1;S;4;0.0
obs5316;55;PE;NORDESTE;30;3.48;2022;0 Km;60;41495.31;1.24;4100.0;1025.0;0;N;N;EF;768;1.0;A1;BOM;C3;;3;0.0
obs7643;69;PE;NORDESTE;30;50.88;2022;0 Km;37;44367.94;1.42;10660.0;4797.0;15;N;N;EF;696;2.0;A1;BOM;A2;S;3;0.0
obs5606;43;PA;NORTE;30;19.18;2021;0 Km;60;64886.35;1.46;4920.0;4223.0;33;N;N;EF;693;3.0;A2;BOM;C3;S;4;0.0
obs7023;51;DF;CENTRO-OESTE;30;15.63;2017;>= 3 anos;60;39008.34;1.39;13940.0;11767.0;7;N;N;EF;675;;;;;N;8;0.0
obs588;71;RJ;SULDESTE;30;39.39;2016;>= 3 anos;36;17510.51;1.29;8200.0;2747.0;7;N;N;EF;711;;;;;N;9;0.0
obs8739;43;SC;SUL;30;31.15;2017;>= 3 anos;36;52460.79;1.46;6150.0;2583.0;0;N;N;EF;691;;;;;S;8;0.0
obs4249;55;MG;SULDESTE;30;3.96;2022;0 Km;60;41062.77;1.58;4100.0;1886.0;26;N;N;EF;707;3.0;A4;RUIM;C3;S;3;0.0
obs4694;44;RS;SUL;30;31.56;2022;0 Km;37;54786.98;0.81;3927.8;1845.0;48;N;N;EF;737;3.0;A4;BOM;B2;S;3;0.0
obs9490;64;SP;SULDESTE;30;81.66;2021;0 Km;24;9104.71;1.08;4920.0;3034.0;9;N;N;EF;707;3.0;A4;RUIM;A1;S;4;0.0
obs7889;48;SP;SULDESTE;30;40.37;2022;0 Km;48;49821.35;1.1;7380.0;1927.0;18;N;S;EF;687;3.0;A4;BOM;A2;N;3;0.0
obs5493;70;RJ;SULDESTE;30;46.46;2021;0 Km;37;38925.34;1.34;8036.0;3116.0;18;N;N;EF;751;1.0;A4;BOM;A2;;4;0.0
obs8384;59;SP;SULDESTE;30;19.77;2022;0 Km;48;34493.58;1.54;3690.0;3403.0;28;N;N;EF;711;2.0;A4;RUIM;C2;S;3;0.0
obs5635;53;RJ;SULDESTE;30;38.47;2021;0 Km;37;51650.07;1.05;8200.0;2624.0;23;N;N;EF;706;3.0;A4;BOM;B2;S;4;0.0
obs2848;71;BA;NORDESTE;30;26.63;2021;0 Km;49;31050.94;1.16;13448.0;6027.0;0;N;N;EF;664;2.0;A2;BOM;B3;S;4;0.0
obs4576;23;BA;NORDESTE;30;26.8;2022;0 Km;60;30227.58;1.33;2378.0;902.0;32;N;N;EF;670;3.0;A2;BOM;B3;N;3;0.0
obs7871;26;PR;SUL;30;5.51;2022;0 Km;60;50733.87;1.29;9840.0;1312.0;12;N;N;EF;689;3.0;A1;BOM;C3;S;3;0.0
obs4746;51;BA;NORDESTE;30;27.9;2021;0 Km;49;42503.28;1.16;4100.0;2501.0;32;S;N;EF;659;1.0;A2;BOM;B3;;4;0.0
obs8015;33;PB;NORDESTE;30;19.84;2022;0 Km;36;34317.45;0.99;10660.0;5904.0;0;N;N;EF;746;3.0;A2;BOM;C1;N;3;0.0
obs7381;42;SC;SUL;30;69.74;2021;0 Km;24;23882.23;0.0;4100.0;3362.0;0;N;N;EF;763;3.0;A4;BOM;A1;N;4;0.0
obs7063;55;SP;SULDESTE;30;42.04;2022;0 Km;60;32162.81;1.23;3280.0;4305.0;23;N;N;EF;668;2.0;A4;RUIM;A3;S;3;0.0
obs2611;51;MG;SULDESTE;30;22.6;2021;0 Km;48;45037.95;1.65;4920.0;5945.0;28;N;N;EF;674;1.0;A4;RUIM;B2;S;4;0.0
obs9429;41;PA;NORTE;30;32.39;2022;0 Km;60;55407.75;1.27;4920.0;1312.0;27;S;N;EF;733;2.0;A2;BOM;B3;S;3;0.0
obs1825;56;RS;SUL;30;65.31;2021;0 Km;36;18537.68;0.72;10660.0;8446.0;5;N;N;EF;747;3.0;A4;BOM;A1;S;4;0.0
obs3458;32;SP;SULDESTE;30;9.4;2016;>= 3 anos;48;29247.31;2.0;3280.0;1230.0;0;N;N;EF;695;;;;;;9;0.0
obs3346;49;MA;NORDESTE;30;72.03;2021;0 Km;18;26386.53;0.0;4920.0;1886.0;31;N;N;EF;715;3.0;A2;BOM;A1;S;4;0.0
obs2511;60;DF;CENTRO-OESTE;30;72.92;2021;0 Km;24;25622.93;0.0;7298.0;10455.0;15;N;N;EF;692;3.0;A1;RUIM;A1;N;4;1.0
obs4268;51;MA;NORDESTE;30;37.91;2022;0 Km;49;34890.0;1.16;9840.0;5904.0;10;N;N;EF;691;2.0;A2;PESS;B3;S;3;0.0
obs4596;50;RJ;SULDESTE;30;24.54;2022;0 Km;60;54894.54;1.2;6970.0;1353.0;19;N;N;EF;742;3.0;A4;BOM;B3;S;3;0.0
obs6259;30;RS;SUL;30;0.0;2022;0 Km;60;42634.88;1.25;3280.0;1312.0;32;N;N;EF;691;3.0;A1;BOM;C3;N;3;0.0
obs1903;41;SC;SUL;30;59.55;2017;>= 3 anos;36;17999.19;1.2;4100.0;492.0;15;N;N;EF;694;;;;;N;8;0.0
obs5763;65;ES;SULDESTE;30;71.86;2022;0 Km;24;22510.92;0.0;6560.0;2993.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;3;0.0
obs681;63;RO;NORTE;30;20.15;2021;0 Km;60;53564.6;1.09;4100.0;1435.0;31;N;N;EF;692;1.0;A1;RUIM;B3;;4;0.0
obs8370;35;PR;SUL;30;37.42;2022;0 Km;49;35274.71;1.22;2870.0;1845.0;38;N;N;EF;737;3.0;A2;BOM;B3;S;3;0.0
obs8134;72;DF;CENTRO-OESTE;30;56.25;2022;0 Km;36;19817.08;0.72;4920.0;2050.0;12;N;N;EF;760;2.0;A2;BOM;A1;S;3;0.0
obs3351;33;PE;NORDESTE;30;26.45;2022;0 Km;49;58258.82;0.83;6150.0;1312.0;0;N;N;EF;678;1.0;A1;RUIM;B3;S;3;0.0
obs5891;79;PE;NORDESTE;30;1.98;2022;0 Km;60;41926.08;1.29;6150.0;820.0;16;N;N;EF;751;3.0;A2;RUIM;C3;;3;0.0
obs1816;41;BA;NORDESTE;30;0.0;2022;0 Km;60;40671.47;1.46;8200.0;1845.0;12;N;N;EF;737;1.0;A1;BOM;C3;S;3;1.0
obs4532;24;SC;SUL;30;12.21;2021;0 Km;60;40832.49;1.33;4100.0;779.0;25;N;N;EF;685;1.0;A2;BOM;C3;;4;1.0
obs2177;35;SP;SULDESTE;30;69.43;2021;0 Km;37;29008.27;0.8;9840.0;2624.0;9;N;N;EF;691;3.0;A2;RUIM;A2;S;4;0.0
obs4527;46;SC;SUL;30;10.16;2022;0 Km;60;41181.09;1.03;4018.0;1845.0;24;N;N;EF;746;3.0;A1;BOM;C3;N;3;0.0
obs5212;69;PI;NORDESTE;30;63.0;2022;0 Km;24;34324.27;0.0;9594.0;11849.0;15;N;N;EF;681;3.0;A2;PESS;A1;S;3;0.0
obs4245;35;SP;SULDESTE;30;48.84;2021;0 Km;24;44263.67;0.51;8200.0;3239.0;25;N;N;EF;746;3.0;A2;BOM;A1;S;4;0.0
obs1096;56;DF;CENTRO-OESTE;30;70.45;2021;0 Km;18;27805.83;0.0;25420.0;5371.0;6;N;N;EF;760;3.0;A2;BOM;A1;N;4;0.0
obs9295;30;PR;SUL;30;38.65;2022;0 Km;60;53647.05;1.08;4920.0;1394.0;25;N;N;EF;697;3.0;A1;BOM;B3;N;3;0.0
obs7267;51;GO;CENTRO-OESTE;30;7.34;2022;0 Km;60;40430.15;1.51;3280.0;0.0;0;N;N;EF;702;1.0;A1;BOM;C3;;3;0.0
obs554;50;PA;NORTE;30;50.98;2021;0 Km;60;32804.7;0.92;5740.0;8446.0;12;N;N;EF;746;3.0;A2;BOM;A3;S;4;0.0
obs9610;53;SC;SUL;60;74.42;2018;>= 3 anos;24;10213.79;0.99;2460.0;1886.0;20;N;N;EF;651;;;;;S;7;0.0
obs3863;55;SP;SULDESTE;30;26.66;2021;0 Km;49;31067.08;1.16;4100.0;5986.0;22;N;N;EF;683;3.0;A4;PESS;B3;S;4;0.0
obs8817;28;MS;CENTRO-OESTE;30;67.67;2018;>= 3 anos;48;12247.78;1.17;4510.0;1312.0;7;N;N;EF;694;;;;;N;7;0.0
obs1837;79;MS;CENTRO-OESTE;30;0.0;2016;>= 3 anos;48;28518.22;1.89;9234.84;820.0;9;N;N;EF;678;;;;;;9;0.0
obs3666;57;PR;SUL;30;39.22;2021;0 Km;48;39619.94;0.88;3690.0;2542.0;27;N;N;EF;751;3.0;A4;BOM;B2;S;4;0.0
obs2750;42;PB;NORDESTE;30;48.39;2018;>= 3 anos;48;27585.89;1.27;3690.0;1845.0;0;S;N;EF;650;;;;;S;7;1.0
obs3319;40;DF;CENTRO-OESTE;30;33.31;2022;0 Km;60;54844.74;1.08;9840.0;2173.0;13;N;N;EF;746;3.0;A2;BOM;B3;S;3;0.0
obs3534;68;PA;NORTE;30;0.0;2021;0 Km;60;51619.76;1.44;4838.0;902.0;27;N;N;EF;692;1.0;A2;BOM;C3;;4;0.0
obs5362;66;RO;NORTE;30;68.87;2022;0 Km;36;25399.95;0.62;3116.0;2911.0;25;N;N;EF;681;3.0;A1;RUIM;A1;S;3;0.0
obs8205;64;PB;NORDESTE;30;51.13;2022;0 Km;49;23168.06;1.1;5740.0;1886.0;12;N;N;EF;760;2.0;A2;BOM;A3;N;3;0.0
obs1505;43;RS;SUL;30;6.12;2021;0 Km;60;42290.5;1.26;5576.0;3280.0;18;N;N;EF;733;3.0;A2;BOM;C3;N;4;0.0
obs9111;48;DF;CENTRO-OESTE;30;21.55;2022;0 Km;60;52356.82;1.09;4100.0;2706.0;29;N;N;EF;715;3.0;A2;BOM;B3;N;3;0.0
obs6031;48;SP;SULDESTE;30;20.26;2017;>= 3 anos;48;27172.31;1.43;6560.0;1968.0;12;N;N;EF;665;;;;;;8;0.0
obs7682;52;SP;SULDESTE;30;55.0;2020;2 anos;12;31882.6;0.62;12300.0;11808.0;0;N;N;EF;680;;;;;N;5;0.0
obs2442;75;BA;NORDESTE;30;59.14;2021;0 Km;24;27308.47;1.05;6560.0;902.0;19;N;N;EF;720;3.0;A2;PESS;A1;S;4;0.0
obs7886;35;GO;CENTRO-OESTE;30;65.0;2021;0 Km;18;28731.55;0.4;5576.0;6027.0;30;N;N;EF;612;3.0;A1;BOM;A1;S;4;0.0
obs5020;74;RS;SUL;30;68.99;2022;0 Km;24;22965.54;0.11;6560.0;1312.0;0;N;N;EF;737;3.0;A4;BOM;A1;S;3;0.0
obs1685;38;PA;NORTE;30;75.56;2021;0 Km;24;23196.28;0.0;16400.0;8241.0;6;N;N;EF;659;3.0;A2;RUIM;A1;S;4;0.0
obs4696;61;SP;SULDESTE;30;66.36;2022;0 Km;24;27311.75;0.0;4510.0;5945.0;0;N;N;EF;777;3.0;A4;BOM;A1;N;3;0.0
obs860;55;SP;SULDESTE;30;47.82;2017;>= 3 anos;36;17624.15;0.98;8200.0;1886.0;7;N;N;EF;678;;;;;N;8;0.0
obs276;49;RJ;SULDESTE;30;25.66;2021;0 Km;48;39054.11;0.99;3485.0;1271.0;29;N;N;EF;715;3.0;A1;BOM;B2;N;4;0.0
obs5498;58;RS;SUL;30;65.98;2021;0 Km;37;32236.64;1.19;6560.0;1927.0;18;N;N;EF;679;3.0;A4;RUIM;A2;S;4;0.0
obs8336;46;CE;NORDESTE;30;38.75;2022;0 Km;48;26897.81;0.93;4100.0;1353.0;17;N;N;EF;746;3.0;A2;BOM;B2;S;3;0.0
obs1337;70;PB;NORDESTE;30;73.19;2021;0 Km;12;12942.41;0.0;4100.0;1107.0;26;N;N;EF;720;2.0;A2;RUIM;A1;N;4;0.0
obs8209;52;PE;NORDESTE;30;18.99;2022;0 Km;60;50137.4;1.14;4674.0;1312.0;24;N;N;EF;755;3.0;A2;BOM;C3;S;3;0.0
obs1561;29;CE;NORDESTE;30;0.0;2021;0 Km;60;44935.37;1.49;6150.0;1927.0;18;N;N;EF;697;3.0;A1;RUIM;C3;S;4;0.0
obs3265;45;SP;SULDESTE;30;38.2;2021;0 Km;48;45092.84;1.29;4920.0;6150.0;25;S;N;EF;742;3.0;A2;PESS;B2;S;4;0.0
obs7427;59;DF;CENTRO-OESTE;30;14.18;2021;0 Km;48;61254.0;1.72;6560.0;1271.0;29;N;N;EF;660;3.0;A2;RUIM;C2;S;4;1.0
obs933;38;PA;NORTE;30;25.46;2021;0 Km;60;31491.3;1.44;3280.0;1189.0;25;N;N;EF;665;3.0;A2;RUIM;B3;S;4;0.0
obs7327;51;RS;SUL;30;68.87;2021;0 Km;36;20309.54;0.49;8200.0;6683.0;7;N;N;EF;746;3.0;A4;BOM;A1;S;4;0.0
obs2721;60;RJ;SULDESTE;30;52.81;2022;0 Km;36;19587.17;1.0;4920.0;3403.0;13;N;N;EF;747;3.0;A4;BOM;A1;S;3;0.0
obs4706;46;SP;SULDESTE;30;8.31;2021;0 Km;48;80684.07;1.25;6919.58;3403.0;32;N;N;EF;706;2.0;A4;BOM;C2;S;4;0.0
obs2159;66;RR;NORTE;30;35.43;2021;0 Km;24;58402.73;0.87;13940.0;11767.0;20;N;N;EF;760;3.0;A1;BOM;B1;S;4;0.0
obs7552;34;RR;NORTE;30;42.0;2017;>= 3 anos;48;18647.31;1.85;2460.0;1025.0;24;S;N;EF;647;;;;;;8;0.0
obs4851;79;SP;SULDESTE;30;9.36;2021;0 Km;60;72501.1;1.23;6232.0;4346.0;27;N;N;EF;747;3.0;A4;RUIM;C3;S;4;0.0
obs6743;39;SP;SULDESTE;30;28.68;2022;0 Km;48;31745.61;1.42;3198.0;2706.0;28;N;N;EF;665;3.0;A2;BOM;B2;S;3;0.0
obs3503;48;BA;NORDESTE;30;50.31;2021;0 Km;49;43854.52;0.83;4100.0;2501.0;30;N;N;EF;660;3.0;A2;RUIM;A3;S;4;0.0
obs5230;29;SP;SULDESTE;30;28.76;2021;0 Km;60;43765.67;1.55;4510.0;902.0;26;N;N;EF;682;1.0;A1;BOM;B3;;4;0.0
obs5250;55;ES;SULDESTE;30;44.56;2014;>= 3 anos;48;24444.82;1.23;3198.0;1353.0;22;N;N;EF;654;;;;;S;11;0.0
